company_name,idea_date,author,link,excerpt,code,price,market_cap
Goodyear Tire,"THURSDAY, SEP 10, 2009",rookie964,https://valueinvestorsclub.com/idea/Goodyear_Tire/9107779745,"At first glance, Goodyear Tire does not look attractive: it is highly levered, has a substantial underfunded pension and does not appear cheap based on current earnings. That said, I ... Read more",Goodyear Tire GT,17.24,"$4,100mn"
ISHARES TR DJ US REAL ESTATE,"WEDNESDAY, SEP 9, 2009",bruno677,https://valueinvestorsclub.com/idea/ISHARES_TR_DJ_US_REAL_ESTATE/0850950556,This is a macro idea to short the IYR – Dow Jones Real Estate Index Fund – an ETF.  The ETF is very liquid and has an active options market.  ... Read more,ISHARES TR DJ US REAL ESTATE IYR,40.94,"$240,000mn"
ZIMMER HOLDINGS INC,"THURSDAY, SEP 3, 2009",elke528,https://valueinvestorsclub.com/idea/ZIMMER_HOLDINGS_INC/7580130610,Zimmer offers the chance to invest in the largest and most profitable supplier of orthopedic implants in the world with a very attractive risk/reward (down 20%; up 80%).  Despite having ... Read more,ZIMMER HOLDINGS INC ZMH,47.44,"$10,170mn"
Constellation Energy Partners,"TUESDAY, SEP 1, 2009",pakiya1101,https://valueinvestorsclub.com/idea/Constellation_Energy_Partners/8137349161,A small-cap natural gas pure play that is selling for 23% of its Net Asset Value (NAV). The opportunity provides a huge margin of safety and an extremely compelling upside. ... Read more,Constellation Energy Partners CEP,3.10,$72mn
Chemring,"TUESDAY, SEP 1, 2009",cgnlm995,https://valueinvestorsclub.com/idea/Chemring/7566579495,"Chemring presents an opportunity to own a well-managed UK based Defense firm growing >20% organically with a 20% ROIC at less than 7x 2010 earnings, behind a CEO that has ... Read more",Chemring CHG,"2,077.00",$734mn
Meyer Burger Technology AG,"MONDAY, AUG 31, 2009",miser861,https://valueinvestorsclub.com/idea/Meyer_Burger_Technology_AG/5885380389,I recommend shorting Meyer Burger.  I think the stock is worth in the neighborhood of CHF100.  I am very bearish on the solar industry.  Meyer sells capital equipment to the ... Read more,Meyer Burger Technology AG MBTN.SW,198.00,$600mn
NEW ENGLAND REALTY ASSC -LP,"SATURDAY, AUG 29, 2009",clancy836,https://valueinvestorsclub.com/idea/NEW_ENGLAND_REALTY_ASSC__-LP/5338998526,New England Realty is a limited partnership owning residential apartment buildings in the Boston metropolitan area that has been posted several times on VIC over the years. While the stock ... Read more,NEW ENGLAND REALTY ASSC -LP NEN,55.00,$73mn
Arctic Glacier,"THURSDAY, AUG 27, 2009",PGTenny,https://valueinvestorsclub.com/idea/Arctic_Glacier/9510883413,Date: 8/24/09 Idea: Long Arctic Glacier Income Trust (TSX: AG-U CN Equity) Price: CAD$1.72 (US$1.61) Mkt Cap: CAD$67m (US$63m) P/E: 3.7x TEV/EBITDA: 5.3x (4.5x normalized for seasonality)   Arctic Glacier offers the opportunity to purchase a highly ... Read more,Arctic Glacier AG-U,1.72,$63mn
Grupo Elektra,"WEDNESDAY, AUG 26, 2009",flubber926,https://valueinvestorsclub.com/idea/Grupo_Elektra/8682790534,"We are recommending a short position in Grupo Elektra. Last September, a short idea on Elektra was posted in VIC; while we fully agree with the thesis posted by xanadu972, we ... Read more",Grupo Elektra ELEKTRA *,544.01,"$132,249mn"
SKYSTAR BIO-PHARMACEUTICAL,"TUESDAY, AUG 25, 2009",oliver1216,https://valueinvestorsclub.com/idea/SKYSTAR_BIO-PHARMACEUTICAL/7769394669,"Overview Skystar Bio-Pharmaceutical (SKBI) is an unknown, rapidly growing U.S. listed Chinese manufacturer of veterinary medicine which, due to some GAAP accounting quirks, is significantly cheaper than its reported  financials.  According ... Read more",SKYSTAR BIO-PHARMACEUTICAL SKBI,14.00,$51mn
DSV A/S,"TUESDAY, AUG 25, 2009",samba834,https://valueinvestorsclub.com/idea/DSV_AS/8986674567,"Summary:  DSV is a global freight-forwarder making the transition from a traditionally European/road-focused forwarding operation to a global provider of integrated forwarding solutions (road, air, & sea) with offices in ... Read more",DSV A/S DSV DC,79.25,"$3,200mn"
ENDEAVOUR FINANCIAL CORP,"TUESDAY, AUG 25, 2009",ThatDu04,https://valueinvestorsclub.com/idea/ENDEAVOUR_FINANCIAL_CORP/0492760582,"Endeavour Financial Endeavour (EDV CN) is a Canadian merchant bank focusing on the natural resource sector.  At its current price of 1.40 per share, the company is trading at 66% of ... Read more",ENDEAVOUR FINANCIAL CORP EDV,1.40,$137mn
FirstBank Puerto Rico,"FRIDAY, AUG 21, 2009",jujuiris15,https://valueinvestorsclub.com/idea/FirstBank_Puerto_Rico/3295885545,"Short FirstBancorp (FBP) We recommend selling FBP above $3/share ($277m market cap).  We think recovery value for the common stock is about $150m, and suggest covering at $2 ($185m). Overview FBP is a ... Read more",FirstBank Puerto Rico FBP,3.50,$324mn
Third Point Offshore,"FRIDAY, AUG 21, 2009",tomahawk990,https://valueinvestorsclub.com/idea/Third_Point_Offshore/2142192835,"This write-up will be short for 3 reasons: 1) it isn't complicated, 2) it is illiquid, and 3) many fund managers likely wouldn't want to have exposure to a stock ... Read more",Third Point Offshore TPOU,5.91,$243mn
USEC INC,"FRIDAY, AUG 21, 2009",matt366,https://valueinvestorsclub.com/idea/USEC_INC/7966146514,"Investment Thesis:   USEC Corporation's (""USEC"") equity has previously been written up on VIC on both the long and short side and these pieces provide sufficient background on the company.  This piece ... Read more",USEC INC USU,4.60,$518mn
ROYAL CARIBBEAN CRUISES LTD,"THURSDAY, AUG 20, 2009",Coyote05,https://valueinvestorsclub.com/idea/ROYAL_CARIBBEAN_CRUISES_LTD/0799398761,"As a result of massive indebtedness, the cruise operator RCL has become a form of a Ponzi scheme: It needs an ever larger fleet to service its ever growing mountain of ... Read more",ROYAL CARIBBEAN CRUISES LTD RCL,19.00,"$4,066mn"
REPUBLIC AIRWAYS HLDGS INC,"WEDNESDAY, AUG 19, 2009",Seastreak,https://valueinvestorsclub.com/idea/REPUBLIC_AIRWAYS_HLDGS_INC/8908806490,"RJET (Long) $5.00 - UPDATED (see below)   I would recommend a long position in RJET (Republic Airways).  RJET is a misunderstood and underfollowed story, with several potential catalysts unfolding which could ... Read more",REPUBLIC AIRWAYS HLDGS INC RJET,6.60,$230mn
SEARS HOLDINGS CORP,"WEDNESDAY, AUG 19, 2009",max318,https://valueinvestorsclub.com/idea/SEARS_HOLDINGS_CORP/6932493513,"Ticker                     L / S                                        Date                                        Name                                     Sector SHLD                     Short                                      8/19/09                                  Sears                                     Retail Hardlines     Consensus FY Jan '10 FY Jan '11 Stock Price $74.41 Sales 43,583 42,944 Fully Diluted Shrs M 121 EBITDA 1,612 1,498 Mkt Cap 8,981 EPS $2.30 $1.93 Debt 3,284 Price / Sales 0.21x 0.21x Cash 1,157 EV / EBITDA 6.9x 7.4x Net Debt 2,127 P / E 32.4x 38.6x Enterprise Value 11,108           Trailing ... Read more",SEARS HOLDINGS CORP SHLD,74.41,"$8,981mn"
Dish Network Corp,"TUESDAY, AUG 18, 2009",can869,https://valueinvestorsclub.com/idea/Dish_Network_Corp/0472854821,"Valuation $16.50 per share. LTM low was $8.34 on 11/20/08, and YTD low was $9.07 on 3/5/09 (same week we hit 666 on the S&P), so stock has roughly doubled from ... Read more",Dish Network Corp DISH,16.50,"$7,400mn"
SKYSTAR BIO-PHARMACEUTICAL,"TUESDAY, AUG 18, 2009",oliver1216,https://valueinvestorsclub.com/idea/SKYSTAR_BIO-PHARMACEUTICAL/7769394669,"Overview Skystar Bio-Pharmaceutical (SKBI) is an unknown, rapidly growing U.S. listed Chinese manufacturer of veterinary medicine which, due to some GAAP accounting quirks, is significantly cheaper than its reported  financials.  According ... Read more",SKYSTAR BIO-PHARMACEUTICAL SKBI,14.00,$51mn
DSV A/S,"TUESDAY, AUG 18, 2009",samba834,https://valueinvestorsclub.com/idea/DSV_AS/8986674567,"Summary:  DSV is a global freight-forwarder making the transition from a traditionally European/road-focused forwarding operation to a global provider of integrated forwarding solutions (road, air, & sea) with offices in ... Read more",DSV A/S DSV DC,79.25,"$3,200mn"
ENDEAVOUR FINANCIAL CORP,"TUESDAY, AUG 18, 2009",ThatDu04,https://valueinvestorsclub.com/idea/ENDEAVOUR_FINANCIAL_CORP/0492760582,"Endeavour Financial Endeavour (EDV CN) is a Canadian merchant bank focusing on the natural resource sector.  At its current price of 1.40 per share, the company is trading at 66% of ... Read more",ENDEAVOUR FINANCIAL CORP EDV,1.40,$137mn
FirstBank Puerto Rico,"FRIDAY, AUG 21, 2009",jujuiris15,https://valueinvestorsclub.com/idea/FirstBank_Puerto_Rico/3295885545,"Short FirstBancorp (FBP) We recommend selling FBP above $3/share ($277m market cap).  We think recovery value for the common stock is about $150m, and suggest covering at $2 ($185m). Overview FBP is a ... Read more",FirstBank Puerto Rico FBP,3.50,$324mn
Third Point Offshore,"FRIDAY, AUG 21, 2009",tomahawk990,https://valueinvestorsclub.com/idea/Third_Point_Offshore/2142192835,"This write-up will be short for 3 reasons: 1) it isn't complicated, 2) it is illiquid, and 3) many fund managers likely wouldn't want to have exposure to a stock ... Read more",Third Point Offshore TPOU,5.91,$243mn
USEC INC,"FRIDAY, AUG 21, 2009",matt366,https://valueinvestorsclub.com/idea/USEC_INC/7966146514,"Investment Thesis:   USEC Corporation's (""USEC"") equity has previously been written up on VIC on both the long and short side and these pieces provide sufficient background on the company.  This piece ... Read more",USEC INC USU,4.60,$518mn
ROYAL CARIBBEAN CRUISES LTD,"THURSDAY, AUG 20, 2009",Coyote05,https://valueinvestorsclub.com/idea/ROYAL_CARIBBEAN_CRUISES_LTD/0799398761,"As a result of massive indebtedness, the cruise operator RCL has become a form of a Ponzi scheme: It needs an ever larger fleet to service its ever growing mountain of ... Read more",ROYAL CARIBBEAN CRUISES LTD RCL,19.00,"$4,066mn"
REPUBLIC AIRWAYS HLDGS INC,"WEDNESDAY, AUG 19, 2009",Seastreak,https://valueinvestorsclub.com/idea/REPUBLIC_AIRWAYS_HLDGS_INC/8908806490,"RJET (Long) $5.00 - UPDATED (see below)   I would recommend a long position in RJET (Republic Airways).  RJET is a misunderstood and underfollowed story, with several potential catalysts unfolding which could ... Read more",REPUBLIC AIRWAYS HLDGS INC RJET,6.60,$230mn
SEARS HOLDINGS CORP,"WEDNESDAY, AUG 19, 2009",max318,https://valueinvestorsclub.com/idea/SEARS_HOLDINGS_CORP/6932493513,"Ticker                     L / S                                        Date                                        Name                                     Sector SHLD                     Short                                      8/19/09                                  Sears                                     Retail Hardlines     Consensus FY Jan '10 FY Jan '11 Stock Price $74.41 Sales 43,583 42,944 Fully Diluted Shrs M 121 EBITDA 1,612 1,498 Mkt Cap 8,981 EPS $2.30 $1.93 Debt 3,284 Price / Sales 0.21x 0.21x Cash 1,157 EV / EBITDA 6.9x 7.4x Net Debt 2,127 P / E 32.4x 38.6x Enterprise Value 11,108           Trailing ... Read more",SEARS HOLDINGS CORP SHLD,74.41,"$8,981mn"
Dish Network Corp,"TUESDAY, AUG 18, 2009",can869,https://valueinvestorsclub.com/idea/Dish_Network_Corp/0472854821,"Valuation $16.50 per share. LTM low was $8.34 on 11/20/08, and YTD low was $9.07 on 3/5/09 (same week we hit 666 on the S&P), so stock has roughly doubled from ... Read more",Dish Network Corp DISH,16.50,"$7,400mn"
ROMA FINANCIAL CORP,"TUESDAY, AUG 18, 2009",Francisco432,https://valueinvestorsclub.com/idea/ROMA_FINANCIAL_CORP/9280002788,Thesis: Roma Financial Corp (ROMA) is a misunderstood and underfollowed thrift conversion that combines a number of features that we look for in an investment including: an accounting quirk that distorts ... Read more,ROMA FINANCIAL CORP ROMA,12.25,$102mn
AMERICAN AXLE & MFG HOLDINGS,"TUESDAY, AUG 18, 2009",mrsox977,https://valueinvestorsclub.com/idea/AMERICAN_AXLE_and_MFG_HOLDINGS/0690938406,"Warning:   This is a short idea in a stock that has been extremely volatile.  I believe that it offers outstanding risk/reward potential, however you will need a strong stomach. For those ... Read more",AMERICAN AXLE & MFG HOLDINGS AXL,5.16,$284mn
PARK NATIONAL CORP,"TUESDAY, AUG 18, 2009",jigsaw702,https://valueinvestorsclub.com/idea/PARK_NATIONAL_CORP/0902847215,"I recommend a short position in PRK.  PRK is one of the most expensive regional banks at 1.9x tangible book.  This valuation ranks in the 95th percentile of all banks.  Moreover, ... Read more",PARK NATIONAL CORP PRK,61.63,$863mn
INTERRENT REAL ESTATE INV TR,"SUNDAY, AUG 16, 2009",andrew152,https://valueinvestorsclub.com/idea/INTERRENT_REAL_ESTATE_INV_TR/3700739629,Description InterRent REIT (IIP.UN on TSX) is a residential-focused micro-cap Canadian REIT whose strategy is the ownership and management of apartments buildings in Ontario's secondary markets (essentially markets outside of the ... Read more,INTERRENT REAL ESTATE INV TR IIP'Z,1.70,$31mn
AXCELIS TECHNOLOGIES INC,"THURSDAY, AUG 13, 2009",rasputin998,https://valueinvestorsclub.com/idea/AXCELIS_TECHNOLOGIES_INC/2535125194,"The common stock of Axcelis Technologies, Inc. (ACLS) is currently trading at below half our estimate of its net liquidation value.  At this price, the stock offers a substantial margin ... Read more",AXCELIS TECHNOLOGIES INC ACLS,0.50,$52mn
WILLIAMS CONTROLS INC,"WEDNESDAY, AUG 12, 2009",zbeex,https://valueinvestorsclub.com/idea/WILLIAMS_CONTROLS_INC/5120916763,"BACK UP THE TRUCKWilliams Controls (WMCO) is the leading global producer of electronic throttle control (ETC) devices for the heavy vehicle (trucks, buses, off-road vehicles) market.  The Company is not ... Read more",WILLIAMS CONTROLS INC WMCO,7.15,$52mn
ODYSSEY RE HOLDINGS CORP,"TUESDAY, AUG 11, 2009",zeke375,https://valueinvestorsclub.com/idea/ODYSSEY_RE_HOLDINGS_CORP/8511851345,"Odyssey Re (ORH) is a leading underwriter of reinsurance, providing a full range of property and casualty products on a worldwide basis and offering both treaty and facultative reinsurance to ... Read more",ODYSSEY RE HOLDINGS CORP ORH,46.85,"$2,760mn"
PETSMART INC,"TUESDAY, AUG 11, 2009",Coyote05,https://valueinvestorsclub.com/idea/PETSMART_INC/8027616250,"PetSmart (the ""Company"") is the leading specialty retailer of pet products and services in the US.  It offers a broad line of pet products and services, including grooming, training, boarding ... Read more",PETSMART INC PETM,22.76,"$2,890mn"
MTS MEDICATION TECHNOLOGIES,"MONDAY, AUG 10, 2009",bibicif87,https://valueinvestorsclub.com/idea/MTS_MEDICATION_TECHNOLOGIES/9498302240,"Summary: The management of MTSI, a microcap company with an interesting razor-razorblade business model, just announced a going private offer for its stock at a lowball price, $5.75 per share, ... Read more",MTS MEDICATION TECHNOLOGIES MTSI,5.72,$37mn
FEDERAL AGRICULTURE MTG CP,"MONDAY, AUG 10, 2009",carbone959,https://valueinvestorsclub.com/idea/FEDERAL_AGRICULTURE_MTG_CP/9875834014,Most of us know Farmer Mac for the events of 2002. The management team from back then has been kicked out due to recent events; events which have taken the ... Read more,FEDERAL AGRICULTURE MTG CP AGM,9.09,$91mn
ROMA FINANCIAL CORP,"MONDAY, AUG 10, 2009",Francisco432,https://valueinvestorsclub.com/idea/ROMA_FINANCIAL_CORP/9280002788,Thesis: Roma Financial Corp (ROMA) is a misunderstood and underfollowed thrift conversion that combines a number of features that we look for in an investment including: an accounting quirk that distorts ... Read more,ROMA FINANCIAL CORP ROMA,12.25,$102mn
AMERICAN AXLE & MFG HOLDINGS,"MONDAY, AUG 10, 2009",mrsox977,https://valueinvestorsclub.com/idea/AMERICAN_AXLE_and_MFG_HOLDINGS/0690938406,"Warning:   This is a short idea in a stock that has been extremely volatile.  I believe that it offers outstanding risk/reward potential, however you will need a strong stomach. For those ... Read more",AMERICAN AXLE & MFG HOLDINGS AXL,5.16,$284mn
PARK NATIONAL CORP,"MONDAY, AUG 10, 2009",jigsaw702,https://valueinvestorsclub.com/idea/PARK_NATIONAL_CORP/0902847215,"I recommend a short position in PRK.  PRK is one of the most expensive regional banks at 1.9x tangible book.  This valuation ranks in the 95th percentile of all banks.  Moreover, ... Read more",PARK NATIONAL CORP PRK,61.63,$863mn
INTERRENT REAL ESTATE INV TR,"SUNDAY, AUG 16, 2009",andrew152,https://valueinvestorsclub.com/idea/INTERRENT_REAL_ESTATE_INV_TR/3700739629,Description InterRent REIT (IIP.UN on TSX) is a residential-focused micro-cap Canadian REIT whose strategy is the ownership and management of apartments buildings in Ontario's secondary markets (essentially markets outside of the ... Read more,INTERRENT REAL ESTATE INV TR IIP'Z,1.70,$31mn
AXCELIS TECHNOLOGIES INC,"THURSDAY, AUG 13, 2009",rasputin998,https://valueinvestorsclub.com/idea/AXCELIS_TECHNOLOGIES_INC/2535125194,"The common stock of Axcelis Technologies, Inc. (ACLS) is currently trading at below half our estimate of its net liquidation value.  At this price, the stock offers a substantial margin ... Read more",AXCELIS TECHNOLOGIES INC ACLS,0.50,$52mn
WILLIAMS CONTROLS INC,"WEDNESDAY, AUG 12, 2009",zbeex,https://valueinvestorsclub.com/idea/WILLIAMS_CONTROLS_INC/5120916763,"BACK UP THE TRUCKWilliams Controls (WMCO) is the leading global producer of electronic throttle control (ETC) devices for the heavy vehicle (trucks, buses, off-road vehicles) market.  The Company is not ... Read more",WILLIAMS CONTROLS INC WMCO,7.15,$52mn
ODYSSEY RE HOLDINGS CORP,"TUESDAY, AUG 11, 2009",zeke375,https://valueinvestorsclub.com/idea/ODYSSEY_RE_HOLDINGS_CORP/8511851345,"Odyssey Re (ORH) is a leading underwriter of reinsurance, providing a full range of property and casualty products on a worldwide basis and offering both treaty and facultative reinsurance to ... Read more",ODYSSEY RE HOLDINGS CORP ORH,46.85,"$2,760mn"
PETSMART INC,"TUESDAY, AUG 11, 2009",Coyote05,https://valueinvestorsclub.com/idea/PETSMART_INC/8027616250,"PetSmart (the ""Company"") is the leading specialty retailer of pet products and services in the US.  It offers a broad line of pet products and services, including grooming, training, boarding ... Read more",PETSMART INC PETM,22.76,"$2,890mn"
MTS MEDICATION TECHNOLOGIES,"MONDAY, AUG 10, 2009",bibicif87,https://valueinvestorsclub.com/idea/MTS_MEDICATION_TECHNOLOGIES/9498302240,"Summary: The management of MTSI, a microcap company with an interesting razor-razorblade business model, just announced a going private offer for its stock at a lowball price, $5.75 per share, ... Read more",MTS MEDICATION TECHNOLOGIES MTSI,5.72,$37mn
FEDERAL AGRICULTURE MTG CP,"MONDAY, AUG 10, 2009",carbone959,https://valueinvestorsclub.com/idea/FEDERAL_AGRICULTURE_MTG_CP/9875834014,Most of us know Farmer Mac for the events of 2002. The management team from back then has been kicked out due to recent events; events which have taken the ... Read more,FEDERAL AGRICULTURE MTG CP AGM,9.09,$91mn
SCHUFF INTERNATIONAL INC,"MONDAY, AUG 10, 2009",gocanucks97,https://valueinvestorsclub.com/idea/SCHUFF_INTERNATIONAL_INC/2919348987,Schuff Steel (SHFK) is a highly cyclical business coming off the peak and backlog is plunging. It is a nano-cap trading on pink sheet with barely any liquidity. The only ... Read more,SCHUFF INTERNATIONAL INC SHFK,14.00,$135mn
Direxion Daily Financial Bull/Bear 3X Shares,"SUNDAY, AUG 9, 2009",casper719,https://valueinvestorsclub.com/idea/Direxion_Daily_Financial_BullBear_3X_Shares/4595405803,"This write up is short and hopefully sweet because the thesis is simple. Leveraged ETFs, while providing investors with the ability to make daily enhanced directional bets, have inherent flaws ... Read more",Direxion Daily Financial Bull/Bear 3X Shares FAS & FAZ,76.09,"$1,720mn"
UNICO AMERICAN CORP,"SUNDAY, AUG 9, 2009",clancy836,https://valueinvestorsclub.com/idea/UNICO_AMERICAN_CORP/8513183318,"The credit crisis has led to a lot of bargains, but it's still pretty hard to find anyone willing to sell US Treasury securities at 61 cents on the dollar ... Read more",UNICO AMERICAN CORP UNAM,8.05,$45mn
INTERSECTIONS INC,"THURSDAY, AUG 6, 2009",zach721,https://valueinvestorsclub.com/idea/INTERSECTIONS_INC/2022983854,Intersections is a leader in identity theft protection market with 4.6 million subscribers and $360mn in revenue and cheap at about .3x of revenue and right around 3x EBITDA. Intersections ... Read more,INTERSECTIONS INC INTX,5.00,$87mn
CB RICHARD ELLIS GROUP INC,"TUESDAY, AUG 4, 2009",bubs,https://valueinvestorsclub.com/idea/CB_RICHARD_ELLIS_GROUP_INC/1959355897,"CB Richard Ellis (Ticker: CBG)       Recommendation: Long Current Price: $10.90 Price Target: $15.00, 38% above current         Current Valuation ($m)           Current Price on 7/31/09 $10.90 x Diluted Shares Outstanding 288.9 Market Value of ... Read more",CB RICHARD ELLIS GROUP INC CBG,10.90,"$3,149mn"
Wendy's/Arby's Group,"MONDAY, AUG 3, 2009",humkae848,https://valueinvestorsclub.com/idea/WendysArbys_Group/4907919713,"Wendy's/Arby's Group (NYSE: WEN, Price $4.88)   Wendy's/Arby's Group is a franchisor and operator of Wendy's and Arby's restaurants in North America.  Wendy's merged with Triarc Companies, which owned Arby's Restaurant Group, ... Read more",Wendy's/Arby's Group WEN,4.88,"$2,151mn"
GENZYME CORP,"MONDAY, AUG 3, 2009",neo628,https://valueinvestorsclub.com/idea/GENZYME_CORP/3282942962,"Many value investors might normally consider biotech companies in the category to ""be avoided"" due to the number of overvalued, speculative, and early stage companies in the sector.  Every rule, ... Read more",GENZYME CORP GENZ,50.17,"$13,500mn"
INTELLIGROUP INC,"MONDAY, AUG 3, 2009",tim321,https://valueinvestorsclub.com/idea/INTELLIGROUP_INC/9846390326,Intelligroup (ITIG) is an under-the-radar turnaround story that has been in the making since a new CEO took control in 2005. While industry headwinds have held back top line growth ... Read more,INTELLIGROUP INC 3ITIG,2.10,$87mn
CRAFTMADE INTERNATIONAL INC,"MONDAY, AUG 3, 2009",kiss534,https://valueinvestorsclub.com/idea/CRAFTMADE_INTERNATIONAL_INC/8323446650,The past 18 months has seen the real estate market collapse on a seemingly historical basis. The landscape is littered with bankrupt companies that relied on the real estate ... Read more,CRAFTMADE INTERNATIONAL INC CRFT,3.04,$17mn
ACETO CORP,"MONDAY, AUG 3, 2009",britt12,https://valueinvestorsclub.com/idea/ACETO_CORP/2577441948,"Aceto Corp. (ticker: ACET) is one of the largest and most unique independent specialty chemical distributors in the world.  At its recent closing price of $7.00/share, Aceto is being valued at ... Read more",ACETO CORP ACET,7.00,$170mn
SCHUFF INTERNATIONAL INC,"MONDAY, AUG 3, 2009",gocanucks97,https://valueinvestorsclub.com/idea/SCHUFF_INTERNATIONAL_INC/2919348987,Schuff Steel (SHFK) is a highly cyclical business coming off the peak and backlog is plunging. It is a nano-cap trading on pink sheet with barely any liquidity. The only ... Read more,SCHUFF INTERNATIONAL INC SHFK,14.00,$135mn
Direxion Daily Financial Bull/Bear 3X Shares,"SUNDAY, AUG 9, 2009",casper719,https://valueinvestorsclub.com/idea/Direxion_Daily_Financial_BullBear_3X_Shares/4595405803,"This write up is short and hopefully sweet because the thesis is simple. Leveraged ETFs, while providing investors with the ability to make daily enhanced directional bets, have inherent flaws ... Read more",Direxion Daily Financial Bull/Bear 3X Shares FAS & FAZ,76.09,"$1,720mn"
UNICO AMERICAN CORP,"SUNDAY, AUG 9, 2009",clancy836,https://valueinvestorsclub.com/idea/UNICO_AMERICAN_CORP/8513183318,"The credit crisis has led to a lot of bargains, but it's still pretty hard to find anyone willing to sell US Treasury securities at 61 cents on the dollar ... Read more",UNICO AMERICAN CORP UNAM,8.05,$45mn
INTERSECTIONS INC,"THURSDAY, AUG 6, 2009",zach721,https://valueinvestorsclub.com/idea/INTERSECTIONS_INC/2022983854,Intersections is a leader in identity theft protection market with 4.6 million subscribers and $360mn in revenue and cheap at about .3x of revenue and right around 3x EBITDA. Intersections ... Read more,INTERSECTIONS INC INTX,5.00,$87mn
CB RICHARD ELLIS GROUP INC,"TUESDAY, AUG 4, 2009",bubs,https://valueinvestorsclub.com/idea/CB_RICHARD_ELLIS_GROUP_INC/1959355897,"CB Richard Ellis (Ticker: CBG)       Recommendation: Long Current Price: $10.90 Price Target: $15.00, 38% above current         Current Valuation ($m)           Current Price on 7/31/09 $10.90 x Diluted Shares Outstanding 288.9 Market Value of ... Read more",CB RICHARD ELLIS GROUP INC CBG,10.90,"$3,149mn"
Wendy's/Arby's Group,"MONDAY, AUG 3, 2009",humkae848,https://valueinvestorsclub.com/idea/WendysArbys_Group/4907919713,"Wendy's/Arby's Group (NYSE: WEN, Price $4.88)   Wendy's/Arby's Group is a franchisor and operator of Wendy's and Arby's restaurants in North America.  Wendy's merged with Triarc Companies, which owned Arby's Restaurant Group, ... Read more",Wendy's/Arby's Group WEN,4.88,"$2,151mn"
GENZYME CORP,"MONDAY, AUG 3, 2009",neo628,https://valueinvestorsclub.com/idea/GENZYME_CORP/3282942962,"Many value investors might normally consider biotech companies in the category to ""be avoided"" due to the number of overvalued, speculative, and early stage companies in the sector.  Every rule, ... Read more",GENZYME CORP GENZ,50.17,"$13,500mn"
INTELLIGROUP INC,"MONDAY, AUG 3, 2009",tim321,https://valueinvestorsclub.com/idea/INTELLIGROUP_INC/9846390326,Intelligroup (ITIG) is an under-the-radar turnaround story that has been in the making since a new CEO took control in 2005. While industry headwinds have held back top line growth ... Read more,INTELLIGROUP INC 3ITIG,2.10,$87mn
CRAFTMADE INTERNATIONAL INC,"MONDAY, AUG 3, 2009",kiss534,https://valueinvestorsclub.com/idea/CRAFTMADE_INTERNATIONAL_INC/8323446650,The past 18 months has seen the real estate market collapse on a seemingly historical basis. The landscape is littered with bankrupt companies that relied on the real estate ... Read more,CRAFTMADE INTERNATIONAL INC CRFT,3.04,$17mn
ACETO CORP,"MONDAY, AUG 3, 2009",britt12,https://valueinvestorsclub.com/idea/ACETO_CORP/2577441948,"Aceto Corp. (ticker: ACET) is one of the largest and most unique independent specialty chemical distributors in the world.  At its recent closing price of $7.00/share, Aceto is being valued at ... Read more",ACETO CORP ACET,7.00,$170mn
CCA INDUSTRIES INC,"SUNDAY, AUG 2, 2009",chuck307,https://valueinvestorsclub.com/idea/CCA_INDUSTRIES_INC/9311584662,"CCA Industries - CAW - $3.75/share, 7.05 million shares outstanding The Business: CCA Industries is a small consumer company.  It makes low-end branded toothpaste, supplements and beauty products.  As a low-end brand ... Read more",CCA INDUSTRIES INC CAW,3.75,$26mn
Graphon Corporation,"SUNDAY, AUG 2, 2009",shoon1022,https://valueinvestorsclub.com/idea/Graphon_Corporation/3283315134,Graphon Corp is a crappy software company. Management does not communicate well with their shareholder base. Its software business is a no growth business that will never throw off large ... Read more,Graphon Corporation GOJO,0.11,$5mn
SHORETEL INC,"THURSDAY, JUL 30, 2009",Lukai,https://valueinvestorsclub.com/idea/SHORETEL_INC/9952365917,"Based in Sunnyvale, CA, ShorTel is a provider of IP Telephony software, switches and handsets to mid/large size enterprises, universities, and local governments. SHOR sells products primarily through a ... Read more",SHORETEL INC SHOR,9.00,$390mn
CIT GROUP INC,"TUESDAY, JUL 28, 2009",Rotin,https://valueinvestorsclub.com/idea/CIT_GROUP_INC/1023262425,Long - CIT Group Unsecured Bonds 7/27/09   Current Price: (5.6% April 2011 Bonds): 59 Recovery Value: 80-100 Total Unsecured Bonds: $34 b     Thesis:   CIT bonds are a long because recovery value in liquidation is 80-100 vs. ... Read more,CIT GROUP INC CIT,59.00,$311mn
DAILY JOURNAL CORP,"MONDAY, JUL 27, 2009",wabuffo100,https://valueinvestorsclub.com/idea/DAILY_JOURNAL_CORP/1800851803,"EXECUTIVE SUMMARY: During the first quarter of 2009, Charlie Munger, Chairman of Daily Journal Corp. (DJCO), made a significant redeployment of the company’s excess cash into an investment in ... Read more",DAILY JOURNAL CORP DJCO,45.80,$65mn
DIGIRAD CORP,"MONDAY, JUL 27, 2009",osotorro1044,https://valueinvestorsclub.com/idea/DIGIRAD_CORP/4272109836,Digirad sells nuclear diagnostic imaging equipment (gamma cameras) and provides imaging services and - after spending $1.5mm to restructure its business - is now generating strong cash and ebitda yet trades near ... Read more,DIGIRAD CORP DRAD,1.90,$37mn
