date,author,old_ticker,new_ticker,company_name,reasoning,processed_at
2024-08-14,humkae848,LN,LSEG.L,London Stock Exchange Group,"The best matching ticker is 'LSEG.L' as it corresponds to the London Stock Exchange Group plc listed on the London Stock Exchange (LSE), which is the largest exchange available among the options.",2025-02-09 12:09:11.616463
2024-08-13,MrTwister,KUT.,KUT.V,REDISHRED CAPITAL CORP,"The ticker 'KUT.V' is the best match for 'REDISHRED CAPITAL CORP' as it corresponds to the company listed on the Vancouver Stock Exchange, which is a larger exchange compared to the Pink Sheets for 'RDCPF'.",2025-02-09 12:09:11.616463
2024-08-10,punchcardtrader,HME,HME.V,Hemisphere Energy,"HME.V is the ticker for Hemisphere Energy Corporation on the Vancouver exchange, which is the largest and most relevant exchange present in the given data.",2025-02-09 12:09:11.616463
2024-08-10,Bud_Spencer,GVR.F,GVR.F,Glenveagh Properties,GVR.F matches the company name 'Glenveagh Properties' and is listed as 'Glenveagh Properties PLC' on the Frankfurt Exchange (FRA). It is the direct match and the original ticker. Other options have different exchanges and varying names.,2025-02-09 12:09:11.616463
2024-08-08,RMSMauretania,TBCG.L,TBCG.L,TBC Bank Group PLC,"TBC Bank Group PLC is best matched with the ticker TBCG.L as it is the ticker used on the London Stock Exchange (LSE), which is one of the largest exchanges available.",2025-02-09 12:09:11.616463
2024-08-08,punchcardtrader,HME.V,HME.V,Hemisphere Energy,"HME.V is the ticker for Hemisphere Energy Corporation on the Vancouver Stock Exchange (VAN), making it the direct match for the company name and best option among the provided tickers.",2025-02-09 12:09:11.616463
2024-08-08,Bud_Spencer,GVR.F,GVR.F,Glenveagh Properties,The ticker GVR.F represents 'Glenveagh Properties PLC' listed on the Frankfurt Exchange (FRA). It is the most relevant and direct match to the provided company name.,2025-02-09 12:09:11.616463
2024-08-08,Credit&Equity,BE0172505399.BR,BE0172505399.BR,BNP Paribas Fortis,"The provided ticker 'BE0172505399.BR' matches exactly with the available results and is listed on the Brussels Exchange (BRU), which is the largest exchange option available.",2025-02-09 12:09:11.616463
2024-08-07,Fuego.Suave,CRH,CRH,CRH PLC,"The best matching ticker is 'CRH' as it exactly corresponds to the company name 'CRH PLC'. It is listed on the NYSE (NYQ), which is considered the largest exchange available in the results.",2025-02-09 12:09:11.616463
2024-08-07,razor99,7744.T,7744.T,Noritsu Koki Co Ltd,"The provided ticker '7744.T' matches the company name 'Noritsu Koki Co Ltd' directly, and it is listed on the Japan Exchange (JPX), which is a major exchange in Japan.",2025-02-09 12:09:11.616463
2024-08-07,PZGR39,RELL,RELL,RICHARDSON ELECTRONICS LTD,"The ticker 'RELL' directly matches the company name 'Richardson Electronics, Ltd.' and is listed on the National Market System (NMS), which is a large exchange.",2025-02-09 12:09:11.616463
2024-08-07,woop,XPEL,XPEL,"XPEL, Inc.","The only matching ticker symbol for the company 'XPEL, Inc.' is 'XPEL', which is listed on the NASDAQ (NCM). It directly matches both the company name and the ticker symbol provided.",2025-02-09 12:09:11.616463
2024-08-07,avahaz,IHG,IHG,INTERCONTINENTAL HOTELS GRP,"The provided ticker 'IHG' corresponds directly to InterContinental Hotels Group PLC, which is a publicly traded company listed on the London Stock Exchange.",2025-02-09 12:09:11.616463
2024-08-07,Helm56,EGAN,EGAN,EGAIN CORP,"The best match is EGAN, which corresponds to 'eGain Corporation' on the NCM exchange. This matches the provided company name and ticker precisely.",2025-02-09 12:09:11.616463
2024-08-07,tychus,HIFS,HIFS,HINGHAM INSTN FOR SAVINGS,"The ticker 'HIFS' corresponds directly to the Hingham Institution for Savings, which matches the company name provided. Other listed symbols, 'HS3.F' and 'HS3.DU', are international variations but do not represent the primary ticker for the institution.",2025-02-09 12:09:11.616463
2024-08-07,deerwood,NX,NX,QUANEX BUILDING PRODUCTS,"NX is the ticker for Quanex Building Products Corporation listed on the NYSE (NYQ), which is the largest exchange available compared to other options.",2025-02-09 12:09:11.616463
2024-08-07,MississippiCo,FOUR,FOUR,SHIFT4 PAYMENTS INC,"'FOUR' is the primary ticker symbol for Shift4 Payments, Inc. listed on the NYQ exchange, which is a major exchange. The other option 'FOUR.MX' is a secondary listing on the Mexican exchange.",2025-02-09 12:09:11.616463
2024-08-06,issambres839,PRM,PRM,PERIMETER SOLUTIONS SA,"'PRM' corresponds to 'Perimeter Solutions, Inc.' which is a public company trading on the NYQ, indicating its active status in the stock market.",2025-02-09 12:09:11.616463
2024-08-06,Snowball300830,DIS,DIS,Walt Disney Company,"The ticker 'DIS' directly corresponds to 'The Walt Disney Company' and is traded on the NYSE, which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2024-08-05,magundun,PACK,PACK,RANPAK HOLDINGS CORP,"The best matching ticker for 'RANPAK HOLDINGS CORP' is 'PACK' as it directly corresponds to the provided ticker and the company is listed on the NYSE (NYQ), which is the largest exchange compared to others listed.",2025-02-09 12:09:11.616463
2024-08-05,chocolatechip,BELFA,BELFA,BEL FUSE INC,"The company 'BEL FUSE INC' is correctly matched with the ticker 'BELFA', which is listed on the NMS (National Market System), indicating it is publicly traded.",2025-02-09 12:09:11.616463
2024-08-05,SelbyRoyal,NOL.OL,NOL.OL,Northern Ocean,"Northern Ocean is best matched with the ticker NOL.OL as it directly corresponds to the name 'Northern Ocean Ltd.' and is listed on the Oslo Exchange (OSL), which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2024-08-05,huqiu,DVP.AX,DVP.AX,Develop Global,"DVP.AX is the primary ticker symbol for Develop Global Limited, listed on the Australian Securities Exchange (ASX), which is the largest exchange compared to the other options.",2025-02-09 12:09:11.616463
2024-08-02,magundun,EHTH,EHTH,EHEALTH INC,"The ticker 'EHTH' matches the company name 'EHEALTH INC' directly, and it is listed on the NMS exchange, which is one of the largest exchanges available.",2025-02-09 12:09:11.616463
2024-08-02,sstrader,SRG,SRG,SERITAGE GROWTH PROPERTIES,"The ticker 'SRG' corresponds directly to 'Seritage Growth Properties' on the NYSE, making it the best matching ticker.",2025-02-09 12:09:11.616463
2024-08-02,samba834,SCHB.OL,SCHB.OL,Schibsted,"The company Schibsted is publicly traded on the Oslo Stock Exchange (OSL) under the ticker SCHB.OL, which is the most relevant and direct match for the provided company name.",2025-02-09 12:09:11.616463
2024-08-02,issambres839,PRM,PRM,PERIMETER SOLUTIONS SA,"The symbol 'PRM' corresponds directly to 'Perimeter Solutions, Inc.' which is a publicly traded company on the NYQ. This matches the company name and ticker provided.",2025-02-09 12:09:11.616463
2024-08-02,ad17,pr.a,pr.a_UNKNOWN,New York Community Bank,No results appear to match the company 'New York Community Bank' with the provided ticker 'pr.a'.,2025-02-09 12:09:11.616463
2024-08-02,Snowball300830,DIS,DIS,Walt Disney Company,The ticker symbol 'DIS' matches the name 'The Walt Disney Company' directly and is listed on the NYSE (largest exchange among the options).,2025-02-09 12:09:11.616463
2024-08-02,Den1200,LUMN,LUMN,LUMEN TECHNOLOGIES INC,"LUMN is the primary ticker for Lumen Technologies, Inc., listed on the New York Stock Exchange (NYQ), which is the largest exchange compared to the others listed.",2025-02-09 12:09:11.616463
2024-08-02,dsteiner84,CVEO,CVEO,CIVEO CORP,"Civeo Corporation is publicly listed under the ticker CVEO on the NYSE, which is a major exchange. Other tickers listed are either variations of the same company on smaller exchanges or do not have a proper name, making CVEO the best match.",2025-02-09 12:09:11.616463
2024-08-01,Bud_Spencer,CCR.L,GCC.F,C&C GROUP PLC,"The best matching ticker for C&C GROUP PLC is GCC.F, as it directly references the same company name and is listed on a recognized exchange (Frankfurt). It is the only ticker that matches closely with the company name.",2025-02-09 12:09:11.616463
2024-08-01,thecoyelf,CCL,CCL,CARNIVAL CORPORATION & PLC,"Selected 'CCL' as it is the most recognized ticker symbol for 'CARNIVAL CORPORATION & PLC' and it is listed on the New York Stock Exchange (NYQ), which is larger than other exchanges offered.",2025-02-09 12:09:11.616463
2024-08-01,rjm59,SITM,SITM,SITIME CORP,"SiTime Corporation (SITM) is the correct match as it directly corresponds to SITIME CORP, and the ticker is found on the NGM exchange.",2025-02-09 12:09:11.616463
2024-08-01,straw1023,DRT.TO,DRT.TO,DIRTT ENVIRONMENTL SOLUTIONS,"The ticker 'DRT.TO' corresponds directly to 'DIRTT Environmental Solutions Ltd.' on the Toronto Stock Exchange (TOR), matching the company name provided.",2025-02-09 12:09:11.616463
2024-07-31,abcd1234,YUMC,YUMC,YUM CHINA HOLDINGS INC,"YUMC is the ticker for Yum China Holdings, Inc. listed on the NYSE, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-31,SamPR,PDLB,PDLB,PONCE FINANCIAL GROUP INC,"The best matching ticker is 'PDLB', which corresponds to 'Ponce Financial Group, Inc.' listed on the NGM. Although there is another ticker '73V0.F' for the same company on the FRA exchange, NGM is considered the largest exchange in this case.",2025-02-09 12:09:11.616463
2024-07-30,avalon216,MACF.L,MACF.L,Macfarlane,"The ticker 'MACF.L' corresponds to Macfarlane Group PLC listed on the London Stock Exchange (LSE), which is a major exchange. Other tickers identified are for the same company but on smaller exchanges.",2025-02-09 12:09:11.616463
2024-07-30,Den1200,LUMN,LUMN,LUMEN TECHNOLOGIES INC,"LUMN is the primary ticker symbol for Lumen Technologies, Inc., and it is listed on the New York Stock Exchange (NYQ), which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2024-07-30,dsteiner84,CVEO,CVEO,CIVEO CORP,"Civeo Corporation is publicly traded under the ticker CVEO on the NYSE (NYQ), which is the largest exchange available in the provided results.",2025-02-09 12:09:11.616463
2024-07-30,Supersny,CHG.DE,CHG.DE,Chapters Group,"CHG.DE corresponds to 'CHAPTERS Group AG' and is listed on the German exchange, which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2024-07-30,anonymous.user,MRVL,MRVL,MARVELL TECHNOLOGY INC,"The ticker 'MRVL' corresponds directly to 'Marvell Technology, Inc.' which is listed on the NMS (National Market System), making it the most relevant and recognized symbol for this company.",2025-02-09 12:09:11.616463
2024-07-30,nola18,ASAI3.SA,ASAI3.SA,SENDAS DISTRIBUIDORA S.A.,"The ticker ASAI3.SA corresponds directly to Sendas Distribuidora S.A. and is listed on the Sao Paulo Stock Exchange (SAO), which is a larger exchange compared to the PNK where ASAIY is listed.",2025-02-09 12:09:11.616463
2024-07-30,sondasy,KLG,KLG,WK KELLOGG CO,"The ticker KLG directly corresponds to WK Kellogg Co and is listed on the NYQ exchange, which is the largest exchange available for this company.",2025-02-09 12:09:11.616463
2024-07-29,LiveLaughLove,BCE.TO,BCE.TO,BCE INC,"BCE.TO was selected as it is the primary ticker for BCE Inc. on the Toronto Stock Exchange, and it is the largest exchange available for this company.",2025-02-09 12:09:11.616463
2024-07-29,Calvino,CP,CP,Canadian Pacific Kansas City,"The best matching ticker for 'Canadian Pacific Kansas City' is 'CP', which is listed on the NYSE (NYQ). This is the primary ticker and the largest exchange provided.",2025-02-09 12:09:11.616463
2024-07-29,Robot1,NLOP,NLOP,NET LEASE OFFICE PROPERTIES,"The provided ticker 'NLOP' matches with the company name 'NET LEASE OFFICE PROPERTIES', and it is listed on the NYQ exchange.",2025-02-09 12:09:11.616463
2024-07-29,jim211,MGA,MGA,MAGNA INTERNATIONAL INC,"The ticker MGA directly corresponds to the name 'Magna International Inc.' and is listed on the New York Stock Exchange, which is the largest exchange among the options.",2025-02-09 12:09:11.616463
2024-07-29,maggie1002,SNA,SNA,SNAP-ON INC,"The ticker 'SNA' matches the company name 'SNAP-ON INC' and is listed on the New York Stock Exchange (NYQ), which is the largest exchange available.",2025-02-09 12:09:11.616463
2024-07-29,mahagany,600845.SS,600845.SS,Shanghai Baosight Software,"The ticker 600845.SS matches the company name 'Shanghai Baosight Software' directly. It is also listed on a larger exchange (SHH) compared to 900926.SS, confirming its relevance.",2025-02-09 12:09:11.616463
2024-07-29,Supersny,CHG.DE,CHG.DE,Chapters Group,"The ticker 'CHG.DE' corresponds to 'CHAPTERS Group AG' and is listed on the GER exchange, which is the largest exchange available among the options.",2025-02-09 12:09:11.616463
2024-07-29,anonymous.user,MRVL,MRVL,MARVELL TECHNOLOGY INC,"Selected MRVL as it is the primary ticker symbol for Marvell Technology, Inc. listed on the National Market System (NMS), which is the largest exchange available in the results.",2025-02-09 12:09:11.616463
2024-07-29,nola18,ASAI3.SA,ASAI3.SA,SENDAS DISTRIBUIDORA S.A.,"The ticker ASAI3.SA directly corresponds to Sendas Distribuidora S.A. and is listed on the São Paulo Stock Exchange, which is the largest and most relevant exchange for this company.",2025-02-09 12:09:11.616463
2024-07-29,sondasy,KLG,KLG,WK KELLOGG CO,"The ticker 'KLG' directly matches the company name 'WK KELLOGG CO' and is listed on the largest exchange, NYQ.",2025-02-09 12:09:11.616463
2024-07-29,Helm56,DTI,DTI,DRILLING TOOLS INTERNAT CORP,"The ticker 'DTI' directly corresponds to 'Drilling Tools International Corporation', which matches the company name provided. It is the best match among the options available.",2025-02-09 12:09:11.616463
2024-07-29,FT42,PLCE,PLCE,CHILDRENS PLACE INC,"The best matching ticker is PLCE, which corresponds to 'The Children's Place, Inc.' and is listed on the NMS (Nasdaq Stock Market), the largest exchange available among the options.",2025-02-09 12:09:11.616463
2024-07-28,otto695,BLCO,BLCO,BAUSCH & LOMB CORP,"The ticker 'BLCO' directly matches the company's name, 'Bausch & Lomb Corporation', and is listed on the NYSE, which is larger than other exchanges listed.",2025-02-09 12:09:11.616463
2024-07-28,PEguy101,MLI,MLI,MUELLER INDUSTRIES,"'MLI' is the ticker symbol for Mueller Industries, Inc. which is listed on the New York Stock Exchange (NYQ), making it the best match among the provided results.",2025-02-09 12:09:11.616463
2024-07-27,om730,6E0.BE,6E0.BE,PATRIA INVESTMENTS LTD,"The ticker 6E0.BE matches exactly with the company name 'PATRIA INVESTMENTS LTD', indicating it is the correct and best matching ticker.",2025-02-09 12:09:11.616463
2024-07-27,CatalystCapital,WMPN,WMPN,WILLIAM PENN BANCORP,"The ticker 'WMPN' directly corresponds with 'William Penn Bancorporation', which is a match to the provided company name 'WILLIAM PENN BANCORP'. The ticker is listed on the NCM exchange.",2025-02-09 12:09:11.616463
2024-07-26,JasonMarx,DXPE,DXPE,DXP Enterprises Inc.,"The ticker 'DXPE' closely matches the company name 'DXP Enterprises Inc.' and is listed on the NMS, which is a larger exchange compared to FRA.",2025-02-09 12:09:11.616463
2024-07-26,gary9,MODG,MODG,TOPGOLF CALLAWAY BRANDS CORP,"The ticker MODG directly corresponds to 'Topgolf Callaway Brands Corp.' and is listed on the NYSE, making it the most relevant and largest exchange option available.",2025-02-09 12:09:11.616463
2024-07-26,BTudela16,KXS.TO,KXS.TO,KINAXIS INC,"KXS.TO is the primary ticker symbol for Kinaxis Inc. traded on the Toronto Stock Exchange (TOR), which is the largest exchange compared to others listed for Kinaxis.",2025-02-09 12:09:11.616463
2024-07-26,FT42,JWN,JWN,NORDSTROM INC,"The ticker 'JWN' corresponds to 'Nordstrom, Inc.' on the NYSE (largest exchange), making it the best match for 'NORDSTROM INC'.",2025-02-09 12:09:11.616463
2024-07-26,Helm56,DTI,DTI,DRILLING TOOLS INTERNAT CORP,"The ticker 'DTI' matches the company name 'Drilling Tools International Corporation' directly, indicating this is the correct and best matching ticker.",2025-02-09 12:09:11.616463
2024-07-26,FT42,PLCE,PLCE,CHILDRENS PLACE INC,"The matching ticker 'PLCE' corresponds directly to 'The Children's Place, Inc.' and is listed on the NASDAQ (NMS), which is a larger exchange compared to the other options provided.",2025-02-09 12:09:11.616463
2024-07-25,styx1003,RENX.L,RENX.L,RENALYTIX PLC,"RENX.L is the primary ticker for Renalytix Plc, which is listed on the London Stock Exchange (LSE). It is the largest exchange in the results provided.",2025-02-09 12:09:11.616463
2024-07-25,lordbeaverbrook,TXT,TXT,TEXTRON INC,"'TXT' is the ticker for Textron Inc. listed on the NYSE (NYQ), which is the largest exchange for this company.",2025-02-09 12:09:11.616463
2024-07-25,Den1200,TESB.BR,TESB.BR,Tessenderlo Group,"The best matching ticker is TESB.BR as it directly corresponds to 'Tessenderlo Group NV' on the Brussels Exchange (BRU), which is the largest exchange with a relevant matching ticker.",2025-02-09 12:09:11.616463
2024-07-25,Wrangler,TKWY.AS,TKWY.AS,JUST EAT TAKEAWAY.COM N.V.,"TKWY.AS is the primary ticker for Just Eat Takeaway.com N.V. on the Amsterdam Stock Exchange (AMS), which is the largest exchange among the listed options.",2025-02-09 12:09:11.616463
2024-07-25,styx1003,EGRX,EGRX,EAGLE PHARMACEUTICALS INC,"The ticker 'EGRX' corresponds to 'Eagle Pharmaceuticals, Inc.' which is the exact match for the company name 'EAGLE PHARMACEUTICALS INC'. Although it is listed on OEM, it is the only ticker present and is relevant to the company.",2025-02-09 12:09:11.616463
2024-07-25,Bill,FTCI,FTCI,FTC SOLAR INC,"FTCI is the symbol for FTC Solar, Inc., which matches the company name provided.",2025-02-09 12:09:11.616463
2024-07-25,SwissBear,COP,COP,CONOCOPHILLIPS,"The ticker 'COP' directly matches the company name 'CONOCOPHILLIPS', and it is listed on the NYSE (NYQ), which is the largest exchange available in the provided results.",2025-02-09 12:09:11.616463
2024-07-25,murman,CNQ,CNQ,CANADIAN NATURAL RESOURCES,"The ticker 'CNQ' directly corresponds to 'Canadian Natural Resources Limited', which is the full name of the company. It is listed on the NYQ exchange, which is a major stock exchange.",2025-02-09 12:09:11.616463
2024-07-25,08ird,SONY,SONY,Sony Group Corporation,"The ticker symbol 'SONY' matches the company name 'Sony Group Corporation' and it is listed on the NYSE (NYQ), which is one of the largest exchanges.",2025-02-09 12:09:11.616463
2024-07-23,regency435,DLTR,DLTR,DOLLAR TREE INC,"The best matching ticker is DLTR as it corresponds to the company name 'Dollar Tree, Inc.' and is listed on the National Market System (NMS), which is the largest exchange available among the results.",2025-02-09 12:09:11.616463
2024-07-23,styx1003,RENX.L,RENX.L,RENALYTIX PLC,"RENX.L is the ticker for Renalytix Plc on the London Stock Exchange (LSE), which is the largest and most relevant exchange for this company.",2025-02-09 12:09:11.616463
2024-07-23,lordbeaverbrook,TXT,TXT,TEXTRON INC,"Textron Inc. is publicly traded under the ticker TXT on the NYSE (NYQ), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-23,Den1200,TESB.BR,TESB.BR,Tessenderlo Group,"The ticker TESB.BR corresponds directly to 'Tessenderlo Group NV' listed on the Brussels Exchange (BRU), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-23,Wrangler,TKWY.AS,TKWY.AS,JUST EAT TAKEAWAY.COM N.V.,"TKWY.AS is the ticker symbol for Just Eat Takeaway.com N.V. listed on the Amsterdam Stock Exchange (AMS), which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-23,styx1003,EGRX,EGRX,EAGLE PHARMACEUTICALS INC,"The provided ticker 'EGRX' matches the company name 'Eagle Pharmaceuticals, Inc.' and is the only result found, suggesting it is the most relevant match.",2025-02-09 12:09:11.616463
2024-07-23,Bill,FTCI,FTCI,FTC SOLAR INC,"The company 'FTC SOLAR INC' matches with the ticker 'FTCI', which is listed on the NASDAQ Capital Market (NCM). This is the most relevant and matching option available.",2025-02-09 12:09:11.616463
2024-07-23,SwissBear,COP,COP,CONOCOPHILLIPS,"The ticker 'COP' is directly associated with ConocoPhillips and is listed on the NYSE (NYQ), which is the largest exchange compared to the other listed options.",2025-02-09 12:09:11.616463
2024-07-23,murman,CNQ,CNQ,CANADIAN NATURAL RESOURCES,"The best matching ticker for 'CANADIAN NATURAL RESOURCES' is 'CNQ', which corresponds directly to 'Canadian Natural Resources Limited'. It is listed on the NYQ, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-23,08ird,SONY,SONY,Sony Group Corporation,"The ticker 'SONY' is a direct match for 'Sony Group Corporation' and is listed on NYQ, which is the largest exchange among the options provided.",2025-02-09 12:09:11.616463
2024-07-23,Hanseatc,TUI1.DE,TUI1.DE,TUI AG,"TUI AG is listed on multiple exchanges, but TUI1.DE represents the main listing on the German exchange (GER), which is the largest compared to the others.",2025-02-09 12:09:11.616463
2024-07-23,kerrcap,0881.HK,0881.HK,Zhongsheng,"The company 'Zhongsheng' is best matched with the ticker '0881.HK', which represents 'ZHONGSHENG HLDG' and is on the Hong Kong Stock Exchange (HKG). This ticker is directly associated with the company's name and is on the largest exchange listed in the results.",2025-02-09 12:09:11.616463
2024-07-23,felton2,FA,FA,FIRST ADVANTAGE CORP,"The symbol 'FA' directly matches 'First Advantage Corporation' listed on the NMS exchange, making it the best and most relevant match.",2025-02-09 12:09:11.616463
2024-07-23,MT30,PESI,PESI,PERMA-FIX ENVIRONMENTAL SVCS,"'PERMA-FIX ENVIRONMENTAL SVCS' corresponds to the ticker 'PESI', indicating that it is a publicly traded company on a suitable exchange.",2025-02-09 12:09:11.616463
2024-07-23,Shooter McGavin,TUSK,TUSK,MAMMOTH ENERGY SERVICES INC,"TUSK is the ticker symbol for Mammoth Energy Services, Inc. listed on the NMS, which is the largest exchange with available options.",2025-02-09 12:09:11.616463
2024-07-22,mimval,HAI.TO,HAI.TO,HAIVISION SYSTEMS INC,The ticker HAI.TO is the most relevant match as it directly corresponds to 'Haivision Systems Inc.' and is listed on the Toronto Stock Exchange (TOR). No other ticker options provide a larger exchange than TOR at this point.,2025-02-09 12:09:11.616463
2024-07-22,Thor25,MGNI,MGNI,MAGNITE INC,"The best matching ticker is MGNI for 'MAGNITE INC' as it directly corresponds to the company's name, is listed on the largest exchange (NMS), and is the primary ticker symbol for the company.",2025-02-09 12:09:11.616463
2024-07-22,valueinvestor03,DHR,DHR,DANAHER CORP,"The best matching ticker for Danaher Corp is DHR, which is listed on the New York Stock Exchange (NYQ) and accurately reflects the company's name and identity.",2025-02-09 12:09:11.616463
2024-07-22,komrade.kapital,GIL,GIL,GILDAN ACTIVEWEAR INC,"The ticker 'GIL' matches the company name 'Gildan Activewear Inc.' and is listed on the NYSE, which is a major exchange.",2025-02-09 12:09:11.616463
2024-07-22,erst1071,KMCP.OL,KMCP.OL,KMC Properties ASA,"The ticker KMCP.OL matches exactly with the provided company name 'KMC Properties ASA' and is listed on the Oslo Stock Exchange (OSL), which is the relevant main exchange.",2025-02-09 12:09:11.616463
2024-07-22,Hanseatc,TUI1.DE,TUI1.DE,TUI AG,"The ticker TUI1.DE directly corresponds with the company name 'TUI AG' and is listed on the German exchange, which is the largest among the available options.",2025-02-09 12:09:11.616463
2024-07-22,kerrcap,0881.HK,0881.HK,Zhongsheng,"The ticker '0881.HK' directly corresponds to 'ZHONGSHENG HLDG' listed on the Hong Kong Stock Exchange (HKG), which is the primary and largest exchange for this company.",2025-02-09 12:09:11.616463
2024-07-22,felton2,FA,FA,FIRST ADVANTAGE CORP,"The ticker 'FA' corresponds directly to 'First Advantage Corporation' which is listed on the NMS (National Market System), making it the best match for the company name provided.",2025-02-09 12:09:11.616463
2024-07-22,MT30,PESI,PESI,PERMA-FIX ENVIRONMENTAL SVCS,"The company name 'PERMA-FIX ENVIRONMENTAL SVCS' matches with the ticker 'PESI', and it is publicly listed.",2025-02-09 12:09:11.616463
2024-07-22,Shooter McGavin,TUSK,TUSK,MAMMOTH ENERGY SERVICES INC,"The ticker 'TUSK' corresponds directly to Mammoth Energy Services, Inc. and is listed on the largest exchange, NMS.",2025-02-09 12:09:11.616463
2024-07-22,rapper,SUNS,SUNS,SUNRISE REALTY TRUST INC,"The ticker 'SUNS' matches the company name 'SUNRISE REALTY TRUST INC.' and is listed on the National Stock Market (NCM), which is a larger exchange.",2025-02-09 12:09:11.616463
2024-07-21,zipper,PBH,PBH,PRESTIGE CONSUMER HEALTHCARE,"The ticker PBH corresponds to Prestige Consumer Healthcare Inc. on the NYSE, which is the largest exchange compared to PBV.F on the Frankfurt exchange.",2025-02-09 12:09:11.616463
2024-07-21,HighLine09,CRI,CRI,CARTER'S INC,"The best matching ticker for 'CARTER'S INC' is 'CRI' as it represents 'Carter's, Inc.' and is listed on the New York Stock Exchange (NYQ), which is one of the largest exchanges.",2025-02-09 12:09:11.616463
2024-07-21,Trajan,0EWD.IL,0EWD.IL,Interpump Group SpA,"The ticker '0EWD.IL' corresponds directly to 'Interpump Group S.p.A.' on the IOB exchange, which is the primary listing for the company, making it the best match.",2025-02-09 12:09:11.616463
2024-07-19,jagger,GD,GD,GENERAL DYNAMICS CORP,"The best matching ticker for GENERAL DYNAMICS CORP is 'GD', which is listed on the New York Stock Exchange (NYQ). This matches the company's name perfectly and is the largest exchange available.",2025-02-09 12:09:11.616463
2024-07-19,rhubarb,MCFT,MCFT,MASTERCRAFT BOAT HLDNGS IN,"The ticker 'MCFT' corresponds to MasterCraft Boat Holdings Inc., which is a publicly traded company listed on the NASDAQ exchange. This is the best match for the given company name.",2025-02-09 12:09:11.616463
2024-07-18,mack885,ACET,ACET,ADICET BIO INC,"ACET is the ticker symbol for Adicet Bio, Inc., which matches the company's name and represents its primary listing on the NGM exchange.",2025-02-09 12:09:11.616463
2024-07-18,jt1882,6523.TWO,6523.TWO,Dr Wu Skincare,"The ticker '6523.TWO' corresponds directly to 'Dr. Wu Skincare Co., Ltd.' and is the only result available. It is on the largest exchange (TWO) associated with the company name provided.",2025-02-09 12:09:11.616463
2024-07-17,Light62,BPT,BPT,BP PRUDHOE BAY ROYALTY TRUST,"The best matching ticker is 'BPT' as it is the primary ticker symbol for 'BP Prudhoe Bay Royalty Trust' listed on the NYSE (NYQ), which is the largest exchange where this company is traded.",2025-02-09 12:09:11.616463
2024-07-17,Motherlode,CTAS,CTAS,CINTAS CORP,"CTAS is the primary ticker for Cintas Corporation listed on the NMS (National Market System), which is the largest exchange among the results.",2025-02-09 12:09:11.616463
2024-07-17,rapper,SUNS,SUNS,SUNRISE REALTY TRUST INC,"The company name 'SUNRISE REALTY TRUST INC' directly matches the ticker 'SUNS', which stands for 'Sunrise Realty Trust, Inc.' The ticker is listed on the NCM (Nasdaq Capital Market), which is a significant exchange.",2025-02-09 12:09:11.616463
2024-07-17,Rtg123,VVD.F,VVDH.F,VEOLIA ENVIRONNEMENT S A,"The best matching ticker is VVDH.F, which represents Veolia Environnement SA and is listed on the Frankfurt exchange, which is larger than the other exchanges listed.",2025-02-09 12:09:11.616463
2024-07-17,dman976,BERY,BERY,BERRY GLOBAL GROUP INC,"The best matching ticker is BERY as it directly corresponds to Berry Global Group, Inc., which is listed on the NYSE, the largest exchange in this dataset.",2025-02-09 12:09:11.616463
2024-07-17,yxd0950,DAVE,DAVE,DAVE INC,"The ticker 'DAVE' matches the company name 'DAVE INC' and is listed on the NGM exchange, making it the best match.",2025-02-09 12:09:11.616463
2024-07-15,JohnKimble,AHT.L,AHT.L,ASHTEAD GROUP PLC,"The ticker 'AHT.L' directly matches the company name 'ASHTEAD GROUP PLC' and is listed on the LSE, which is the largest exchange compared to the other options.",2025-02-09 12:09:11.616463
2024-07-15,gcose4,MSTR,MSTR,MICROSTRATEGY INC,"MSTR is the primary ticker for MicroStrategy Incorporated, and it is listed on the NMS (National Market System), making it the largest and most relevant exchange.",2025-02-09 12:09:11.616463
2024-07-15,celtsfan86,ESI,ESI,ELEMENT SOLUTIONS INC,"The ticker 'ESI' matches the company name 'ELEMENT SOLUTIONS INC' and is listed on NYQ, which is the largest exchange available for this company.",2025-02-09 12:09:11.616463
2024-07-15,gcose4,MTCH,MTCH,MATCH GROUP INC,"The best matching ticker is MTCH as it directly corresponds to Match Group, Inc. on the NMS exchange, which is a larger exchange compared to others listed.",2025-02-09 12:09:11.616463
2024-07-15,Woolly18,CWCO,CWCO,CONSOLIDATED WATER CO INC,"The ticker 'CWCO' directly matches the company name 'CONSOLIDATED WATER CO INC', which indicates that it is the most relevant and accurate match.",2025-02-09 12:09:11.616463
